package,URI,label,comment,hasRootPattern,usesLoopback,usesParallel
package#ProcessComms,domain#MP-CCDS2FC,CCDS2FC,"Finds a data flowing from/via a client via a service, plus the associated client channel and the data steps from the client and from the service, and optionally the manager of the service and of the data flow source process.",domain#R-CCDS2FC,FALSE,FALSE
package#ProcessComms,domain#MP-CCDS2TC,CCDS2TC,"Finds a data flowing to/via a client via a service, plus the associated client channel and the data steps to the client and to the service, and optionally the manager of the service and of the data flow source process.",domain#R-CCDS2TC,FALSE,FALSE
package#ProcessComms,domain#MP-CCfImSC,CCfImSC,Finds a Client Channel from an Interface at the Client host with at least one associated Service Channel.,domain#R-CCfI,FALSE,FALSE
package#ProcessComms,domain#MP-CC-iDFCS,CC-iDFCS,"Finds a data flow that goes via a client and thence via a service, plus the related client channel and data, where the client and service have a trust relationship w.r.t. the data flow (i.e., they are not intermediaries in an end-to-end credential sharing chain).",domain#R-CCDFCS,FALSE,FALSE
package#ProcessComms,domain#MP-CC-iDFC-SS,CC-iDFC-SS,"Finds a data flow that goes via a client and thence via a service, plus the related client channel and data, where the client and service have a trust relationship w.r.t. the data flow (i.e., they are not intermediaries in an end-to-end credential sharing chain), and the client does not get the data from its own client. The last restriction is so related threats are not duplicated if the client also acts as a service when exchanging this data.",domain#R-CCDFCS,FALSE,FALSE
package#ProcessComms,domain#MP-CC-iDFSC,CC-iDFSC,"Finds a data flow that goes via a service and thence via a client, plus the related client channel and data, where the client and service have a trust relationship w.r.t. the data flow (i.e., they are not intermediaries in an end-to-end credential sharing chain).",domain#R-CCDFSC,FALSE,FALSE
package#ProcessComms,domain#MP-CCSC,CCSC,Finds a client and service connected by a client channel and a service channel.,domain#R-CCSC,FALSE,FALSE
package#ProcessComms,domain#MP-CCSCAP,CCSCAP,Finds a Client Channel via a Service Channel that goes via an Attack Path.,domain#R-CCSCAP,FALSE,FALSE
package#ProcessComms,domain#MP-CCSCCP,CCSCCP,Finds a client channel via a service channel that is via a client path.,domain#R-CCSCCP,FALSE,FALSE
package#ProcessComms,domain#MP-CCSCfI,CCSCfI,Finds a Client Channel via a Service Channel that goes from an Interface.,domain#R-CCSCfI,FALSE,FALSE
package#ProcessComms,domain#MP-CCSCtI,CCSCtI,Finds a Client Channel via a Service Channel that goes to an Interface.,domain#R-CCSCtI,FALSE,FALSE
package#ProcessComms,domain#MP-CCSCtSg,CCSCtSg,Finds a Client Channel via a Service Channel that goes via a Logical Segment.,domain#R-CCSCtSg,FALSE,FALSE
package#ProcessComms,domain#MP-CCSCvI,CCSCvI,Finds a Client Channel via a Service Channel that goes via an Interface.,domain#R-CCSCvI,FALSE,FALSE
package#ProcessComms,domain#MP-CCSCvLS,CCSCvLS,Finds a Client Channel via a Service Channel that visits a Logical Subnet.,domain#R-CCSCvLS,FALSE,FALSE
package#ProcessComms,domain#MP-CCSmDFS,CCSmDFS,"Finds a client and service connected by a client channel, which is used by at least one DataStep representing the possibility to exchange data between the two.",domain#R-CCS,FALSE,FALSE
package#ProcessComms,domain#MP-CCtImSC,CCtImSC,Finds a Client Channel to an Interface at the Service host with at least one associated Service Channel.,domain#R-CCtI,FALSE,FALSE
package#ProcessComms,domain#MP-CDBSC,CDBSC,"Finds a process acting as a client to a DB with a Client Channel between them, and optionally the process host manager.",domain#R-CDBSC,FALSE,FALSE
package#ProcessComms,domain#MP-CDBSCDSF,CDBSCDSF,"Finds a process using data served by a DB service the process is using, and the associated service channel, host and data copy assets, plus optionally the service host manager.",domain#R-CDBSCDSF,FALSE,FALSE
package#ProcessComms,domain#MP-CDBSC-DSF,CDBSC-DSF,"Finds a process using a DB service and the associated service channel, plus the DB host and a copy of data served by the DB and flowing to it, but not from the process.",domain#R-CDBSCDADS,FALSE,FALSE
package#ProcessComms,domain#MP-CDBSC-DST,CDBSC-DST,"Finds a process using a DB service and the associated service channel, plus the DB host and a copy of data served by the DB and flowing from it, but not to the process.",domain#R-CDBSCDSDA,FALSE,FALSE
package#ProcessComms,domain#MP-CRoS,CRoS,"Finds a Service and its Host, a Client Channel from a legitimate Client and its Host,  and a Logical Subnet used by at least one path from the client, plus the Client Path for that Client from this Subnet, and optionally the service manager and client user.",domain#R-CRoS,FALSE,FALSE
package#ProcessComms,domain#MP-CRoSG,CRoSG,"Finds a Service and its Host, a Client Channel from a legitimate Client and its Host,  an Interface from a subnet to a Gateway host on at least one path from the Client, plus the Client Path from that subnet, and an access context for the gateway where it is on the relevant path, plus all service channels that relate to the client path, and optionally the service host manager and client user.",domain#R-CRoSG,FALSE,FALSE
package#ProcessComms,domain#MP-CRoSI,CRoSI,"Finds a Service and its Host, a Client Channel from a legitimate Client and its Host,  an Interface to a subnet on at least one path from the Client, and the Client Path from that Interface, and optionally the service manager and client user.",domain#R-CRoSI,FALSE,FALSE
package#ProcessComms,domain#MP-CSAPNaS,CSAPNaS,"Finds a host running a service, a closed service attack path to the service from a logical subnet, the location access contexts where the service is accessible via this attack path, and optionally the managers of the service and its host.",domain#R-CSAPNaS,FALSE,FALSE
package#ProcessComms,domain#MP-CSCCAPNP4,CSCCAPNP4,"Finds a service channel from a client to a service with a network path from an attacker subnet into the channel via a closed subnet, where the network path is consistent with an extension of the on-channel subpath.",domain#R-CSCCAPNP4,FALSE,FALSE
package#ProcessComms,domain#MP-CSCCHuoSt,CSCCHuoSt,"Finds a Human manager of a Service and a Client Channel to the Service from a Client, where the Client is managed by someone else, plus optionally the employer of the Service manager.",domain#R-CSCCHu,FALSE,TRUE
package#ProcessComms,domain#MP-CSCCHuSt,CSCCHuSt,"Finds a Human manager of a Service and their employer, and a Client Channel to the Service from a Client not operated by the employer.",domain#R-CSCCHuSt,FALSE,FALSE
package#ProcessComms,domain#MP-CSCCmCC,CSCCmCC,Finds a Client and Service with a Client Channel between them having at least one associated Client Channel indicating access is via a proxy.,domain#R-CSCC,FALSE,FALSE
package#ProcessComms,domain#MP-CSCCSC,CSCCSC,Finds a Client and Service with a Client Channel between them and a single associated Service Channel.,domain#R-CSCCSC,FALSE,FALSE
package#ProcessComms,domain#MP-CSCC-SC,CSCC-SC,Finds a Client and Service running on different hosts with a ClientChannel but no ServiceChannel or ServiceProxy between them.,domain#R-CSCC,FALSE,FALSE
package#ProcessComms,domain#MP-CSCLS,CSCLS,"Finds a client and its host and a service channel to the service via a logical subnet to which the host is connected, plus the associated network context.",domain#R-CSCLS,FALSE,FALSE
package#ProcessComms,domain#MP-CSCLS+ii,CSCLS+ii,"Finds a client and its host and a service channel to the service via the Internet to which the host need not be connected, accessible from the World in which the host need not be located.",domain#R-CSCLS+ii,FALSE,FALSE
package#ProcessComms,domain#MP-CSCLS-ii,CSCLS-ii,"Finds a client and its host and a service channel to the service via a logical subnet (not a HostLAN or the Internet) to which the host need not be connected, accessible from a space in which the host need not be located.",domain#R-CSCLS-ii,FALSE,FALSE
package#ProcessComms,domain#MP-CScP-v,CScP-v,"Finds a client directly or indirectly accessing a service which is controlled by another process, where the three processes are not in a credential forwarding or sharing chain and there is no link to say the cilent uses the third process for authentication.",domain#R-CScP,FALSE,TRUE
package#ProcessComms,domain#MP-CSCscLS,CSCscLS,"Finds a Service Channel from a client process to a service, and a logical subnet from which source addresses are obscured by NAT.",domain#R-CSCscLS,FALSE,FALSE
package#ProcessComms,domain#MP-CSCsdLS,CSCsdLS,"Finds a Service Channel from a client process to a service, and a logical subnet from which source addresses remain unaltered by NAT.",domain#R-CSCsdLS,FALSE,FALSE
package#ProcessComms,domain#MP-CSCvLS,CSCvLS,"Finds a Service Channel from a client process to a service, and a logical subnet visited by it.",domain#R-CSCvLS,FALSE,FALSE
package#ProcessComms,domain#MP-CSDS,CSDS,Finds a client and service plus the associated client channel where there is a data step from the client to the service.,domain#R-CSDS,FALSE,FALSE
package#ProcessComms,domain#MP-CSHSAC,CSHSAC,"Finds a service accessed by a client and an associated context for access to the service, plus the two process hosts and optionally the client user and service host manager.",domain#R-CSHSAC,FALSE,FALSE
package#ProcessComms,domain#MP-CSL0H,CSL0H,"Finds a client channel whose client and service are collocated on a host that is not a cluster, and an internal (socket) LAN provided by the host accessible in a space.",domain#R-CSL0H,FALSE,FALSE
package#ProcessComms,domain#MP-CSL1H2,CSL1H2,"Finds a client and service whose hosts are paired, plus their interfaces to the pair.",domain#R-CSL1H2,FALSE,FALSE
package#ProcessComms,domain#MP-CSL3H,CSL3H,"Finds a client channel whose client and service are collocated on a cluster host that is accessible in a space, and an L3 Subnet connecting to the cluster.",domain#R-CSL3H,FALSE,FALSE
package#ProcessComms,domain#MP-CSLS2H2-SC,CSLS2H2-SC,"Finds a client and service between which there is as yet no service channel, running on different hosts connected to different logical subnets that are not hotspots, connected by a network path in which neither host is a gateway.",domain#R-CSLS2H2,FALSE,FALSE
package#ProcessComms,domain#MP-CSLSH2-SC,CSLSH2-SC,"Finds a client and service on different hosts connected to the same network that is not a hotspot, and there is no existing service channel between them when the respective hosts are in locations where the network is accessible.",domain#R-CSLSH2,FALSE,FALSE
package#ProcessComms,domain#MP-CS-SP,CS-SP,"Finds a client using a service not via a remote access service or a reverse proxy chain, where the client and service are both able to exchange data.",domain#R-CS,FALSE,TRUE
package#ProcessComms,domain#MP-CucSaP,CucSaP,"Finds a Client using a Service as such (i.e., not via the host shell) using forwarded or shared credentials, and also using a third Process for authentication which controls the Service without being used by it.",domain#R-CucSaP,FALSE,TRUE
package#ProcessComms,domain#MP-CuPiS-i,CuPiS-i,"Finds a client process using a service indirectly using another service, where there is no link yet indictating that the client could communicate indirectly with the second service.",domain#R-CuPiS,FALSE,TRUE
package#ProcessComms,domain#MP-CuPnS-U,CuPnS-U,"Finds a client accessing a process that directly or indirectly uses a service, where the process shares or forwards client credentials and sends them to the service, and there is no link saying the client is sending shared credentials to the service.",domain#R-CuPnS,FALSE,TRUE
package#ProcessComms,domain#MP-CuPuSCC,CuPuSCC,"Finds a client accessing a service indirectly, via one intermediary which communicates directly with both, plus the auth channels between client and service and between each and the intermediary process.",domain#R-CuPuSCC,FALSE,TRUE
package#ProcessComms,domain#MP-CuPuS-i,CuPuS-i,"Finds a client process using a service using another service, where there is no link yet indictating that the client could communicate indirectly with the second service.",domain#R-CuPuS,FALSE,TRUE
package#ProcessComms,domain#MP-CuPvnS,CuPvnS,"Finds a client accessing a process that is in a credential forwarding chain with a service used indirectly by the client (i.e., the service is at the end of the chain).",domain#R-CuPvnS,FALSE,FALSE
package#ProcessComms,domain#MP-CuPvSCC,CuPvSCC,"Finds a client accessing a service indirectly, where there is more than one intermediary, plus the first intermediary adjacent to the client, and channels between client and service and between the client and this intermediary process.",domain#R-CuPvSCC,FALSE,TRUE
package#ProcessComms,domain#MP-CuScS,CuScS,Finds a client using a service for application or authentication and also controlled by the service.,domain#R-CuScS,FALSE,TRUE
package#ProcessComms,domain#MP-CuSPvS-U,CuSPvS-U,"Finds a client directly using a reverse proxy that uses a service, where the client has as yet no link indicating that the client is indirectly using the service.",domain#R-CuSPvS,FALSE,FALSE
package#ProcessComms,domain#MP-CuvS,CuvS,Finds a client indirectly accessing a process via a credential sharing/forwarding chain.,domain#R-CuvS,FALSE,TRUE
package#ProcessComms,domain#MP-CvPuSCC,CvPuSCC,"Finds a client accessing a service via more than one intermediary, plus the last intermediary adjacent to the service, and channels between client and service and between this intermediary process and the service.",domain#R-CvPuSCC,FALSE,TRUE
package#ProcessComms,domain#MP-CvPvSCC,CvPvSCC,"Finds a client accessing a service via at least two intermediaries, and two intermediaries that are adjacent, and the channels between client and service and between these two intermediary processes.",domain#R-CvPvSCC,FALSE,FALSE
package#ProcessComms,domain#MP-CzS-CC,CzS-CC,"Finds a client providing authorization claims to a remote service, where there is no client channel linking the two.",domain#R-CzS,FALSE,FALSE
package#ProcessComms,domain#MP-CzSzP,CzSzP,Finds a client sending an authorization token to a service which uses a separate OAuth-style process to validate and exchange the token.,domain#R-CzSzP,FALSE,FALSE
package#ProcessComms,domain#MP-DDoS,DDoS,Finds a service with which at least one client communicates via the Internet.,domain#R-DDoS,FALSE,FALSE
package#ProcessComms,domain#MP-DFDSCS,DFDSCS,Finds a DataFlow via a DataStep that flows via a ClientChannel in the direction client to service.,domain#R-DFDSCS,FALSE,FALSE
package#ProcessComms,domain#MP-DFDSfP,DFDSfP,Finds a DataFlow via a DataStep from a Process.,domain#R-DFDSfP,FALSE,FALSE
package#ProcessComms,domain#MP-DFDSSC,DFDSSC,Finds a DataFlow via a DataStep that flows via a ClientChannel in the direction service to client.,domain#R-DFDSSC,FALSE,FALSE
package#ProcessComms,domain#MP-DFfCCCfS,DFfCCCfS,"Finds a client-service channel, the client and service, and an access context at the client where it can access the channel, plus a data flow over the channel from client to service.",domain#R-DFfCCCfS,FALSE,FALSE
package#ProcessComms,domain#MP-DFfCCCtS,DFfCCCtS,"Finds a client-service channel, the client and service, and an access context at the service where it can be accessed via the channel, plus a data flow over the channel from client to service.",domain#R-DFfCCCtS,FALSE,FALSE
package#ProcessComms,domain#MP-DFrXSS,DFrXSS,"Finds human using a web browser that uses a service with a host, where the browser receives from another process (not the service) data not created by either the browser or its user , plus the client channel between the browser and the service which must go via an IP subnet, and optionally the service and service host managers.",domain#R-DFrXSS,FALSE,TRUE
package#ProcessComms,domain#MP-DFsXSS,DFsXSS,"Finds a human using a web browser that accesses a service running on a Host and using inflowing data, along with optional host and service managers. The data flow destination is matched twice so it can be referred to in CSGs using different role names.",domain#R-DFsXSS,FALSE,FALSE
package#ProcessComms,domain#MP-DFtCCCfS,DFtCCCfS,"Finds a client-service channel, the client and service, and an access context at the client where it can access the channel, plus a data flow over the channel from service to client.",domain#R-DFtCCCfS,FALSE,FALSE
package#ProcessComms,domain#MP-DFtCCCtS,DFtCCCtS,"Finds a client-service channel, the client and service, and an access context at the service where it can be accessed via the channel, plus a data flow over the channel from service to client.",domain#R-DFtCCCtS,FALSE,FALSE
package#ProcessComms,domain#MP-DFtP,DFtP,Finds a DataFlow to a Process.,domain#R-DFtP,FALSE,FALSE
package#ProcessComms,domain#MP-DFuCuS-C-P,DFuCuS-C-P,"Finds a data flow via two processes, one of which is indirectly a client of the other via a chain of credential sharing/forwarding intermediaries, and the Client has no other client in the same chain, and the service has no other service in the same chain.",domain#R-DFuCuS,FALSE,FALSE
package#ProcessComms,domain#MP-DoS,DoS,"Finds a service with its host, and a service attack path to the service from a (possibly remote) subnet, and all the interfaces to which traffic would flow along this attack path.",domain#R-DoS,FALSE,FALSE
package#ProcessComms,domain#MP-DSrXSS,DSrXSS,"Finds human using a web browser that uses a service with a host, where the browser also uses locally stored data not entered or updated by the user, along with optional host and service managers.",domain#R-DSrXSS,FALSE,TRUE
package#ProcessComms,domain#MP-DSsXSS,DSsXSS,"Finds a human using a web browser that accesses a service running on a host and using stored input data, along with optional host and service managers.",domain#R-DSsXSS,FALSE,FALSE
package#ProcessComms,domain#MP-HLSISC,HLSISC,"Finds a host connecting to a logical subnet, by authenticating to a controlling service.",domain#R-HLSISC,FALSE,FALSE
package#ProcessComms,domain#MP-HPsACdDSCCV,HPsACdDSCCV,"Finds a host running a Process with write/delete access (crudd) to a locally stored data copy, plus the data access asset representing the data deserialization, and a channel to a key vault that controls the stored data, plus any data fields included in the data copy and used by the process, the process access contexts (a non-unique sufficient match), and optionally the process host manager.",domain#R-HPdDSCCV,FALSE,FALSE
package#ProcessComms,domain#MP-HPsACrDSCCV,HPsACrDSCCV,"Finds a host running a Process with read access (crudr) to a locally stored data copy, plus the data access asset representing the data deserialization, and a channel to a key vault that controls the stored data, plus any data fields included in the data copy and used by the process, the process access contexts (a non-unique sufficient match), and optionally the process host manager.",domain#R-HPrDSCCV,FALSE,FALSE
package#ProcessComms,domain#MP-H-sDFcCaiAC,H-sDFcCaiAC,"Finds a Process that creates data not stored on its host, which it sends to a service, and has a location access context where it can connect to the service but where access to the service may be interrupted.",domain#R-HDFcCaiAC,FALSE,FALSE
package#ProcessComms,domain#MP-H-sDFcCr-aAC,H-sDFcCr-aAC,"Finds a Process that creates data in a context that is not stored on its host, and sends it to a service over a channel that cannot be accessed in this context.",domain#R-HDFcCrAC,FALSE,FALSE
package#ProcessComms,domain#MP-H-sDFCFdS-ACau,H-sDFCFdS-ACau,"Finds a Process that receives a data flow not saved on its host from a service over one channel, and sends the same data in a data flow to a different service over a second channel, where the Process has no location context in which it can access the first service and access cannot be interrupted to the second service.",domain#R-HDFCFS,FALSE,FALSE
package#ProcessComms,domain#MP-H-sDFrSACdDFiaS,H-sDFrSACdDFiaS,"Finds a Process that receives a data flow not saved on its host from a client over one channel, and reads (needs) different data also not saved on its host in a data flow from a service over a second channel, plus an associated process location context in which the process can be accessed via the first channel but access to the service over the second may be interrupted.",domain#R-HDFrSACDFiaS,FALSE,FALSE
package#ProcessComms,domain#MP-H-sDFSACaiFS,H-sDFSACaiFS,"Finds a Process that receives a data flow not saved on its host from a client over one channel, and sends the same data in a data flow to a service over a second channel, plus an associated process location context in which the process can be accessed via the first channel but access to the service over the second may be interrupted.",domain#R-HDFSACaiFS,FALSE,FALSE
package#ProcessComms,domain#MP-H-sDFSFdC,H-sDFSFdC,"Finds a process that receives data over a channel from a client, and sends the data over a channel from a different client, plus the process host which does not store the data.",domain#R-HDFSFC,FALSE,FALSE
package#ProcessComms,domain#MP-H-sDFuCudDFdS-ACau,H-sDFuCudDFdS-ACau,"Finds a Process that reads (needs) data not saved on its host sent from a service over one channel, and reads (needs) different data not saved on its host from a different service over a second channel, plus the process host, where the Process has no location context in which it can access the first service and access cannot be interrupted to the second service.",domain#R-HDFuCuDFS,FALSE,FALSE
package#ProcessComms,domain#MP-H-sDFuSdC,H-sDFuSdC,"Finds a process that reads (needs) data sent over a channel from a client and not saved on its host, and a second channel to the process from a distinct client, plus the process host.",domain#R-HDFuSC,FALSE,FALSE
package#ProcessComms,domain#MP-HuCAPmSC,HuCAPmSC,"Finds a client attack path from a subnet, plus the associated client, service process, host and manager, with service channels via the client attack path.",domain#R-HuCAP,FALSE,FALSE
package#ProcessComms,domain#MP-HuCCC-nS,HuCCC-nS,"Finds the User of an interactive Client using a Service not managed by the same user and not using a separate authenticator, with a Client Channel between them, plus the client and service hosts and optionally the service manager.",domain#R-HuCCCS,FALSE,FALSE
package#ProcessComms,domain#MP-HuDFrXSS,HuDFrXSS,"Finds human using a web browser that uses a service with a host and a host manager, where the browser receives from another process (not the service) data not created by either the browser or its user, plus the client channel between the browser and the service which must go via an IP subnet, and optionally the service manager.",domain#R-HuDFrXSS,FALSE,TRUE
package#ProcessComms,domain#MP-HuDFsXSS,HuDFsXSS,"Finds a human using a web browser that accesses a service which is using inflowing data and whose host has a manager, plus optionally the service manager.",domain#R-HuDFsXSS,FALSE,FALSE
package#ProcessComms,domain#MP-HuDFTCS,HuDFTCS,"Finds a Human using a Web Browser that accesses via at least one IP subnet a Service that does not use a separate authenticator service, where the browser consumes a data flow viewed but not updated by the user, plus the data access and client channel assets associated with the data use and client-service commnication.",domain#R-HuDFTCS,FALSE,TRUE
package#ProcessComms,domain#MP-HuDSrXSS,HuDSrXSS,"Finds human using a web browser that uses a service with a host and host manager, where the browser also uses locally stored data not entered nor updated by the user, plus optionally the service manager.",domain#R-HuDSrXSS,FALSE,TRUE
package#ProcessComms,domain#MP-HuDSsXSS,HuDSsXSS,"Finds a web browser accessing a service which is using stored input, plus the service host and manager.",domain#R-HuDSsXSS,FALSE,FALSE
package#ProcessComms,domain#MP-HuDSTCS,HuDSTCS,"Finds a Human using a Web Browser that accesses via at least one IP subnet a Service that does not use a separate authenticator service, where the browser consumes a locally stored data input viewed but not updated by the user, plus the data access and client channel assets associated with the data use and client-service commnication.",domain#R-HuDSTCS,FALSE,TRUE
package#ProcessComms,domain#MP-HuHW2ACE,HuHW2ACE,"Finds a Human using a web browser running on a host to access email, when the host is located in a space, plus the associated host location access context and process contexts in which access to the webmail service is possible using networks to which the host is connected when in that location.",domain#R-HuHW2ACE,FALSE,FALSE
package#ProcessComms,domain#MP-HuiHCCC-nS,HuiHCCC-nS,"Finds a Human using a Host to run a Process that is a Client of a Service, where the Client is authenticated by the Service.",domain#R-HuiHCCCS,FALSE,FALSE
package#ProcessComms,domain#MP-HuiHrCCC-nS,HuiHrCCC-nS,"Finds a Human using a Host running a Remote Access Client used to access a Process that is a Client of a Service, where the Client is authenticated by the Service.",domain#R-HuiHrCCCS,FALSE,FALSE
package#ProcessComms,domain#MP-HuirRACSPH,HuirRACSPH,"Finds a Human interacting remotely with a Process via a Remote Access Clent, plus the Process Host, collocated Remote Access Service, and the Client Channel between the Remote Access Client and the Remote Access Service.",domain#R-HuirRACSPH,FALSE,FALSE
package#ProcessComms,domain#MP-HuiSP,HuiSP,Finds a Human interactively using a reverse proxy (which is not normally permitted).,domain#R-HuiSP,FALSE,FALSE
package#ProcessComms,domain#MP-HumCCC-nS,HumCCC-nS,"Finds a User managing a Client that uses and authenticates directly with a Service, plus the ClientChannel between them, their hosts, and optionally the service and service host managers.",domain#R-HumCCCS,FALSE,FALSE
package#ProcessComms,domain#MP-HuoStCCCS,HuoStCCCS,"Finds a User of an interactive Client (not a transparent proxy) using a Service they do not manage, plus the ClientChannel and Client and Service hosts, and optionally the employer of the user and manager of the service.",domain#R-HuCCCS,FALSE,FALSE
package#ProcessComms,domain#MP-HuRACP,HuRACP,Finds a human interacting with a remote access client on a local host that is remotely using a process that is not a proxy.,domain#R-HuRACP,FALSE,FALSE
package#ProcessComms,domain#MP-HuSAPmSC,HuSAPmSC,"Finds a service attack path from a subnet, plus the associated service process, host and manager, with service channels via the attack path.",domain#R-HuSAP,FALSE,FALSE
package#ProcessComms,domain#MP-HuSC,HuSC,"Finds a service channel representing a privileged communication path to a service, plus the associated service process and service host, and the service and service host managers.",domain#R-HuSC,FALSE,FALSE
package#ProcessComms,domain#MP-HuStCCCS,HuStCCCS,"Finds a User of an interactive Client using a Service they do not manage, plus the ClientChannel and Client and Service hosts, the employer of the user and optionally the manager of the service.",domain#R-HuStCCCS,FALSE,FALSE
package#ProcessComms,domain#MP-IDFfCCCftS-s,IDFfCCCftS-s,"Finds a client-service channel to a service, and a location context at the service where it can be accessed via the channel, plus a data flow over the channel from client to service which flows to the service in that context, is used as input and not stored on the service host.",domain#R-IDFfCCCftS,FALSE,FALSE
package#ProcessComms,domain#MP-ImSCf,ImSCf,Finds an interface between a host and a logical subnet where at least one service channel goes from that interface.,domain#R-I,FALSE,FALSE
package#ProcessComms,domain#MP-LnSc-uP,LnSc-uP,Finds a Remote Access Service controlling access to a process that does not use the service.,domain#R-LnScP,FALSE,TRUE
package#ProcessComms,domain#MP-LnSucP-pS,LnSucP-pS,"Finds a remote access service using a process to which it forwards credentials, where that process does not need those credentials to access another service.",domain#R-LnSucP,FALSE,TRUE
package#ProcessComms,domain#MP-LSmSC,LSmSC,Finds a Logical Subnet and all service channels via that subnet.,domain#R-LS,FALSE,FALSE
package#ProcessComms,domain#MP-NP1CCAPSC,NP1CCAPSC,Finds a service channel via a closed subnet (before a subsequent NAT gateway) and a network path into the channel via this subnet traversing an unblocked logical segment from a subnet not in the service channel.,domain#R-NP1CCAPSC,FALSE,FALSE
package#ProcessComms,domain#MP-NP2CCAPSC,NP2CCAPSC,"Finds a service channel via a closed subnet (before a subsequent NAT gateway) with a nework path to the channel via this subnet, and an extension via an unblocked logical segment from a subnet not in the service channel.",domain#R-NP2CCAPSC,FALSE,FALSE
package#ProcessComms,domain#MP-NPSCCAP,NPSCCAP,Finds an off-channel Client Attack Path via Network Path into a Service Channel.,domain#R-NPSCCAP,FALSE,FALSE
package#ProcessComms,domain#MP-OCAPNaS,OCAPNaS,"Finds a service and its host accessed by a client via the associated client channel on an open client attack path from a logical subnet where messages from the attacker can be distinguished from those from the client, plus all the associated service process contexts and interfaces from which client messages come, and optionally the client user and the service and service host managers.",domain#R-OCAPNoS,FALSE,FALSE
package#ProcessComms,domain#MP-OSAPLaS,OSAPLaS,"Finds a host connected to an L2 subnet running a service, an open service attack path from the subnet to the service, plus all location access contexts in which the service is accessible via this path, and optionally the managers of the service and its host.",domain#R-OSAPLaS,FALSE,FALSE
package#ProcessComms,domain#MP-OSAPNaS,OSAPNaS,"Finds a host running a service, an open service attack path to the service from a logical subnet, the location access contexts where the service is accessible via this attack path, and optionally the managers of the service and its host.",domain#R-OSAPNaS,FALSE,FALSE
package#ProcessComms,domain#MP-PCaFCSCCC,PCaFCSCCC,Finds a client channel via a service channel which is accessible to a client in a process context.,domain#R-PCaFCSCCC,FALSE,FALSE
package#ProcessComms,domain#MP-PCaTSSCAP,PCaTSSCAP,Finds an attack path path via a service channel on which a service is accessible in a process context.,domain#R-PCaTSSCAP,FALSE,FALSE
package#ProcessComms,domain#MP-PCaTSSCCC,PCaTSSCCC,Finds a client channel via a service channel which gives access to a service in a process context.,domain#R-PCaTSSCCC,FALSE,FALSE
package#ProcessComms,domain#MP-PccCuS,PccCuS,"Finds a client using a service for application or authentication, not via a remote access service, where both client and service are controlled by the same process.",domain#R-PccCuS,FALSE,TRUE
package#ProcessComms,domain#MP-PCCPCCS-i,PCCPCCS-i,"Finds a reverse proxy accessing another reverse proxy that uses a service, via the associated client channels, and optionally the second reverse proxy manager, where there is no credential sharing between the reverse proxies and back-end service.",domain#R-PCCPCCS,FALSE,FALSE
package#ProcessComms,domain#MP-PcHpmS,PcHpmS,"Finds a Process in the role of transparent Proxy to at least one Service, and controlling a Host.",domain#R-PcH,FALSE,FALSE
package#ProcessComms,domain#MP-PcLSpmS,PcLSpmS,"Finds a Process in the role of transparent Proxy to at least one Service, and controlling a Logical Subnet.",domain#R-PcLS,FALSE,FALSE
package#ProcessComms,domain#MP-Pc-pPpmS,Pc-pPpmS,"Finds a Process in the role of transparent Proxy for at least one Service, controlling another Process (not one of those Services).",domain#R-PcP,FALSE,TRUE
package#ProcessComms,domain#MP-Pc-uCucmS,Pc-uCucmS,Finds a process controlling but not receiving forwarded credentials from a client that is forwarding credentials to other back-end services.,domain#R-PcC,FALSE,TRUE
package#ProcessComms,domain#MP-PDFFA,PDFFA,"Finds a Data Flow, its source and destination processes, a related data use element at the source, and optionally the two process managers.",domain#R-PDFFA,FALSE,FALSE
package#ProcessComms,domain#MP-PILSsSC,PILSsSC,"Finds a Process running on a Host connected via an Interface to a Logical Subnet, where the Process acts as a Service to at least one client communicating over that Interface, any of which is sufficient to cause a threat.",domain#R-PILS,FALSE,FALSE
package#ProcessComms,domain#MP-PnPnS-U,PnPnS-U,"Finds a client using a service with shared or forwarded credentials, where the service uses another service in the same way, and there is no link yet indicating that the client and the second service are in a credential sharing chain.",domain#R-PnPnS,FALSE,FALSE
package#ProcessComms,domain#MP-Pu-pPucmS,Pu-pPucmS,"Finds a client that forwards credentials to at least one service, and uses another process as a service without doing the same.",domain#R-CuP,FALSE,TRUE
package#ProcessComms,domain#MP-RACvSPHRASP-iPL,RACvSPHRASP-iPL,"Finds a host running a process that is not a reverse proxy or a remote access service, and a remote access service that uses the process, and is used via a reverse proxy chain by a remote access client.",domain#R-RACvSPHRASP,FALSE,FALSE
package#ProcessComms,domain#MP-RDvSPDtS,RDvSPDtS,Finds a remote desktop client using a reverse proxy chain that provides access to a remote desktop service.,domain#R-RDvSPDtS,FALSE,FALSE
package#ProcessComms,domain#MP-RDvSPHP-iPL-RAS,RDvSPHP-iPL-RAS,"Finds a Host running a Process that is neither a remote access service nor a reverse proxy, but is used remotely via a reverse proxy chain by a Remote Desktop client, not mediated by a collocated remote access service.",domain#R-RDvSPHP,FALSE,FALSE
package#ProcessComms,domain#MP-RDvSPIP,RDvSPIP,Finds a remote desktop client using a reverse proxy chain that provides access to an interactive process.,domain#R-RDvSPIP,FALSE,FALSE
