package,URI,label,comment,usesLoopback,usesParallel
package#ProcessComms,domain#R-DFDSCS,DFDSCS,Finds a DataFlow via a DataStep that flows via a ClientChannel in the direction client to service.,FALSE,FALSE
package#ProcessComms,domain#R-DFDSSC,DFDSSC,Finds a DataFlow via a DataStep that flows via a ClientChannel in the direction service to client.,FALSE,FALSE
package#ProcessComms,domain#R-DFrXSS,DFrXSS,"Finds human using a web browser that uses a service with a host, where the browser receives data from another process, plus the client channel between the browser and the service.",FALSE,FALSE
package#ProcessComms,domain#R-DFsXSS,DFsXSS,Finds a human using a web browser that accesses a service running on a Host and using inflowing data. The data flow destination is matched twice so it can be referred to in CSGs using different role names.,FALSE,FALSE
package#ProcessComms,domain#R-DoS,DoS,"Finds a service with its host, and a service attack path to the service from a (possibly remote) subnet.",FALSE,FALSE
package#ProcessComms,domain#R-DSrXSS,DSrXSS,"Finds human using a web browser that uses a service with a host, where the browser also uses locally stored data.",FALSE,FALSE
package#ProcessComms,domain#R-DSsXSS,DSsXSS,Finds a human using a web browser that accesses a service running on a host and using stored input data.,FALSE,FALSE
package#ProcessComms,domain#R-HLSISC,HLSISC,Finds a host connecting to a logical subnet by authenticating to a controlling service.,FALSE,FALSE
package#ProcessComms,domain#R-HPdDSCCV,HPdDSCCV,"Finds a host running a Process with write/delete access (crudd) to a locally stored data copy, plus the data access asset representing the data deserialization, and a channel to a key vault that controls the stored data.",FALSE,FALSE
package#ProcessComms,domain#R-HPrDSCCV,HPrDSCCV,"Finds a host running a Process with read access (crudr) to a locally stored data copy, plus the data access asset representing the data deserialization, and a channel to a key vault that controls the stored data.",FALSE,FALSE
package#ProcessComms,domain#R-HuCAP,HuCAP,"Finds a client attack path from a subnet, plus the associated client, service process and service host, and the service and service host managers.",FALSE,FALSE
package#ProcessComms,domain#R-HuCCCS,HuCCCS,"Finds a User of an interactive Client using a Service with a ClientChannel between them, plus their hosts.",FALSE,FALSE
package#ProcessComms,domain#R-HuDFrXSS,HuDFrXSS,"Finds human using a web browser that uses a service with a host and host manager, where the browser also uses inflowing data.",FALSE,FALSE
package#ProcessComms,domain#R-HuDFsXSS,HuDFsXSS,"Finds a human using a web browser that accesses a service which is using inflowing data and whose host has a manager. The destination of the flow is matched twice, so it can be referred to by either role name.",FALSE,FALSE
package#ProcessComms,domain#R-HuDFTCS,HuDFTCS,"Finds a Human using a Web Browser that accesses a Service, where the browser consumes a data flow that is viewed by the user, plus the client channel associated with the commnication and data flow.",FALSE,FALSE
package#ProcessComms,domain#R-HuDSrXSS,HuDSrXSS,"Finds human using a web browser that uses a service with a host and host manager, where the browser also uses locally stored data.",FALSE,FALSE
package#ProcessComms,domain#R-HuDSsXSS,HuDSsXSS,Finds a human using a web browser that accesses a service which is using stored input data and whose host has a manager.,FALSE,FALSE
package#ProcessComms,domain#R-HuDSTCS,HuDSTCS,"Finds a Human using a Web Browser that accesses a Service, where the browser consumes a locally stored data input viewed by the user, plus the client channel associated with the data use and client-service commnication.",FALSE,FALSE
package#ProcessComms,domain#R-HuHW2ACE,HuHW2ACE,"Finds a Human using a web browser running on a host to access email, when the host is located in a space, plus the associated host location access context.",FALSE,FALSE
package#ProcessComms,domain#R-HuiHCCCS,HuiHCCCS,Finds a Human using a Host to run a Process that is a Client of a Service.,FALSE,FALSE
package#ProcessComms,domain#R-HuiHrCCCS,HuiHrCCCS,Finds a Human using a Host running a Remote Access Client used to access a Process that is a Client of a Service.,FALSE,FALSE
package#ProcessComms,domain#R-HuirRACSPH,HuirRACSPH,"Finds a Human interacting remotely with a Process via a Remote Access Clent, plus the Process Host, collocated Remote Access Service, and the Client Channel between the Remote Access Client and the Remote Access Service.",FALSE,FALSE
package#ProcessComms,domain#R-HuiSP,HuiSP,Finds a Human interactively using a reverse proxy (which is not normally permitted).,FALSE,FALSE
package#ProcessComms,domain#R-HumCCCS,HumCCCS,"Finds a User managing a Client using a Service with a ClientChannel between them, plus their hosts.",FALSE,FALSE
package#ProcessComms,domain#R-HuSAP,HuSAP,"Finds a service attack path from a subnet, plus the associated service process and service host, and the service and service host managers.",FALSE,FALSE
package#ProcessComms,domain#R-HuSC,HuSC,"Finds a service channel representing a privileged communication path to a service, plus the associated service process and service host, and the service and service host managers.",FALSE,FALSE
package#ProcessComms,domain#R-HuStCCCS,HuStCCCS,"Finds the Employer of a User of an interactive Client using a Service with a ClientChannel between them, plus their hosts.",FALSE,FALSE
package#ProcessComms,domain#R-NPSCCAP,NPSCCAP,Finds an off-channel Client Attack Path via Network Path from an attacker Subnet into a Service Channel.,FALSE,FALSE
package#ProcessComms,domain#R-OCAPNoS,OCAPNoS,Finds a service and its host accessed by a client via the associated client channel on an open client attack path from a logical subnet where messages from the attacker can be distinguished from those from the client.,FALSE,FALSE
package#ProcessComms,domain#R-OSAPLaS,OSAPLaS,"Finds a host connected to an L2 subnet running a service, and an open service attack path from the subnet to the service.",FALSE,FALSE
package#ProcessComms,domain#R-OSAPNaS,OSAPNaS,Finds a host running a service and an open service attack path to the service from a logical subnet.,FALSE,FALSE
package#ProcessComms,domain#R-PCaFCSCCC,PCaFCSCCC,Finds a client channel via a service channel which is accessible to a client in a process context.,FALSE,FALSE
package#ProcessComms,domain#R-PCaTSSCAP,PCaTSSCAP,Finds an attack path path via a service channel on which a service is accessible in a process context.,FALSE,FALSE
package#ProcessComms,domain#R-PCaTSSCCC,PCaTSSCCC,Finds a client channel via a service channel which gives access to a service in a process context.,FALSE,FALSE
package#ProcessComms,domain#R-PcC,PcC,Finds a client that is controlled by another process.,FALSE,FALSE
package#ProcessComms,domain#R-PccCuS,PccCuS,"Finds a client using a service for application or authentication, where both client and service are controlled by the same process.",FALSE,FALSE
package#ProcessComms,domain#R-PCCPCCS,PCCPCCS,"Finds a reverse proxy accessing another reverse proxy that accesses a service, via the associated client channels.",FALSE,FALSE
package#ProcessComms,domain#R-PcP,PcP,Finds a Process in the role of Proxy controlling another Process.,FALSE,FALSE
package#ProcessComms,domain#R-PILS,PILS,Finds a Process running on a Host connected via an Interface to a Logical Subnet.,FALSE,FALSE
package#ProcessComms,domain#R-PnPnS,PnPnS,"Finds a client using a service with shared or forwarded credentials, where the service uses another service in the same way.",FALSE,FALSE
package#ProcessComms,domain#R-RACvSPHRASP,RACvSPHRASP,"Finds a host running a process and a remote access service that uses the process, and is used by a remote access client  via a reverse proxy chain.",FALSE,FALSE
package#ProcessComms,domain#R-RDvSPDtS,RDvSPDtS,Finds a remote desktop client using a reverse proxy chain that provides access to a remote desktop service.,FALSE,FALSE
package#ProcessComms,domain#R-RDvSPHP,RDvSPHP,Finds a Host running a Process used remotely via a reverse proxy by a Remote Desktop client.,FALSE,FALSE
package#ProcessComms,domain#R-RDvSPIP,RDvSPIP,Finds a remote desktop client using a reverse proxy chain that provides access to an interactive process.,FALSE,FALSE
package#ProcessComms,domain#R-RTvSPCP,RTvSPCP,Finds a remote terminal client using a reverse proxy chain that provides access to a console (command line interactive) process.,FALSE,FALSE
package#ProcessComms,domain#R-RTvSPHP,RTvSPHP,Finds a Host running a Process used via a reverse proxy chain by a Remote Terminal client.,FALSE,FALSE
package#ProcessComms,domain#R-RTvSPRAS,RTvSPRAS,Finds a remote terminal client using a reverse proxy chain that provides access to a remote access service.,FALSE,FALSE
package#ProcessComms,domain#R-SC,SC,"Finds a client and service connected by a service channel, plus the service host.",FALSE,FALSE
package#ProcessComms,domain#R-SCAPvLS,SCAPvLS,Finds a Host running a Service connected via an Interface to a Subnet visited by a Service Channel via an Attack Path to the Service Process.,FALSE,FALSE
package#ProcessComms,domain#R-SCCAP,SCCAP,Finds a service channel linked with a closed client attack path from a logical subnet to the service process.,FALSE,FALSE
package#ProcessComms,domain#R-SCCHNPLS,SCCHNPLS,"Finds a Service Channel via a Logical Path from a Client, the Client Host, Subnet and Interface.",FALSE,FALSE
package#ProcessComms,domain#R-ScDACDACCDF,ScDACDACCDF,"Finds a data flow to a service from an indirect client, where the client creates the data flow from an inbound data asset controlled by a vault.",FALSE,FALSE
package#ProcessComms,domain#R-ScDASDACCDF,ScDASDACCDF,"Finds a data flow from a service requested by an indirect client, where the service creates the data flow by decrypting an inbound data asset controlled by a vault.",FALSE,FALSE
package#ProcessComms,domain#R-SCDS,SCDS,Finds a client and service plus the associated client channel where there is a data step from the service to the client.,FALSE,FALSE
package#ProcessComms,domain#R-SCLPLSg,SCLPLSg,Finds a service channel via a logical path that traverses a logical segment.,FALSE,FALSE
package#ProcessComms,domain#R-SCLPvLS,SCLPvLS,Finds a service channel via a logical path that visits a subnet.,FALSE,FALSE
package#ProcessComms,domain#R-SCLSg,SCLSg,"Finds a service channel that traverses a logical segment, along with the inbound and outbound interfaces to the segment host.",FALSE,FALSE
package#ProcessComms,domain#R-SCLSI,SCLSI,Finds a Service Channel via a Logical Subnet connected to the service host.,FALSE,FALSE
package#ProcessComms,domain#R-SCNSg,SCNSg,"Finds a Service Channel traversing a NAT segment, and the subnets on either side.",FALSE,FALSE
package#ProcessComms,domain#R-SCsAPtI,SCsAPtI,"Finds an Attack Path from a subnet at the start of a Service Channel, the path from which is a subpath of the Service Channel path, a gateway segment visited along that path, and the subnet and interface on the attacker side of that gateway.",FALSE,FALSE
package#ProcessComms,domain#R-SCvLS,SCvLS,"Finds a Service Channel that visits a Logical Subnet, plus the Service and the Interface into the subnet.",FALSE,FALSE
package#ProcessComms,domain#R-SOCAP,SOCAP,Finds a service channel linked with an open client attack path from a logical subnet to the service process.,FALSE,FALSE
package#ProcessComms,domain#R-SP,SP,Finds a reverse proxy process.,FALSE,FALSE
package#ProcessComms,domain#R-SPNaLnS,SPNaLnS,"Finds a host running a remote access service accessed by a reverse proxy, plus the associated client channel.",FALSE,FALSE
package#ProcessComms,domain#R-SPNaS,SPNaS,"Finds a host running a service accessed by a reverse proxy, plus the associated client channel.",FALSE,FALSE
package#ProcessComms,domain#R-SPuS,SPuS,Finds a reverse proxy directly using a service.,FALSE,FALSE
package#ProcessComms,domain#R-SSClIAP,SSClIAP,Finds a service channel from a last interface to a service process via an attack path.,FALSE,FALSE
package#ProcessComms,domain#R-SSCLS,SSCLS,"Finds a service and its host and a service channel from a client via a logical subnet to which the host is connected, plus the associated process access contexts.",FALSE,FALSE
package#ProcessCommsInference,domain#R-APxSCtI,APxSCtI,"Finds an Attack Path starting from a subnet off a Service Channel, the path from which extends a subpath of the Service Channel path, a gateway segment visited along that path, and the subnet and interface on the attacker side of that gateway.",FALSE,FALSE
package#ProcessCommsInference,domain#R-CCCfS,CCCfS,"Finds a client-service channel, the client and service, and an access context at the client.",FALSE,FALSE
package#ProcessCommsInference,domain#R-CCCfS+aFC,CCCfS+aFC,"Finds a client-service channel, the client and service, and an access context at the client in which the client can access the channel.",FALSE,FALSE
package#ProcessCommsInference,domain#R-CCCftS+aFC,CCCftS+aFC,"Finds a client-service channel, the client and service, and an access context on each side, where the channel can be accessed from the client.",FALSE,FALSE
package#ProcessCommsInference,domain#R-CSCCAPNP4,CSCCAPNP4,"Finds a service channel from a client to a service with a network path from an attacker subnet into the channel via a closed subnet, where the network path is consistent with an extension of the on-channel subpath.",FALSE,FALSE
package#ProcessCommsInference,domain#R-CSCscLS,CSCscLS,"Finds a Service Channel from a client process to a service, and a logical subnet from which source addresses are obscured by NAT.",FALSE,FALSE
package#ProcessCommsInference,domain#R-CSCsdLS,CSCsdLS,"Finds a Service Channel from a client process to a service, and a logical subnet from which source addresses remain unaltered by NAT.",FALSE,FALSE
package#ProcessCommsInference,domain#R-CuSPvS,CuSPvS,Finds a client using a reverse proxy that uses a service.,FALSE,FALSE
package#ProcessCommsInference,domain#R-DFDSfP,DFDSfP,Finds a DataFlow via a DataStep from a Process.,FALSE,FALSE
package#ProcessCommsInference,domain#R-DFfCCCfS,DFfCCCfS,"Finds a client-service channel, the client and service, and an access context at the client where it can access the channel, plus a data flow over the channel from client to service.",FALSE,FALSE
package#ProcessCommsInference,domain#R-DFfCCCtS,DFfCCCtS,"Finds a client-service channel, the client and service, and an access context at the service where it can be accessed via the channel, plus a data flow over the channel from client to service.",FALSE,FALSE
package#ProcessCommsInference,domain#R-DFtCCCfS,DFtCCCfS,"Finds a client-service channel, the client and service, and an access context at the client where it can access the channel, plus a data flow over the channel from service to client.",FALSE,FALSE
package#ProcessCommsInference,domain#R-DFtCCCtS,DFtCCCtS,"Finds a client-service channel, the client and service, and an access context at the service where it can be accessed via the channel, plus a data flow over the channel from service to client.",FALSE,FALSE
package#ProcessCommsInference,domain#R-DFtP,DFtP,Finds a DataFlow to a Process.,FALSE,FALSE
package#ProcessCommsInference,domain#R-DFuCuS,DFuCuS,"Finds a data flow via two processes, one of which is indirectly a client of the other via a chain of credential sharing/forwarding intermediaries.",FALSE,FALSE
package#ProcessCommsInference,domain#R-HDFcCaiAC,HDFcCaiAC,"Finds a Process that creates data and sends it to a service over one channel, and has a location access context in which it can connect to the service by access may be interrupted.",FALSE,TRUE
package#ProcessCommsInference,domain#R-HDFcCrAC,HDFcCrAC,"Finds a Process that creates data in a context, and sends it to a service over a channel.",FALSE,TRUE
package#ProcessCommsInference,domain#R-HDFCFS,HDFCFS,"Finds a Process that receives a data flow from a service over one channel, and sends the same data in a data flow to a service over a second channel.",FALSE,FALSE
package#ProcessCommsInference,domain#R-HDFrSACDFiaS,HDFrSACDFiaS,"Finds a Process that receives a data flow from a client over one channel, and reads data in a data flow from a service over a second channel, plus an associated process location context in which the process can be accessed via the first channel but access to the service over the second may be interrupted.",FALSE,FALSE
package#ProcessCommsInference,domain#R-HDFSACaiFS,HDFSACaiFS,"Finds a Process that receives a data flow from a client over one channel, and sends the same data in a data flow to a service over a second channel, plus an associated process location context in which the process can be accessed via the first channel but access to the service over the second may be interrupted.",FALSE,FALSE
package#ProcessCommsInference,domain#R-HDFSFC,HDFSFC,"Finds a process that receives data over a channel from a client, and sends the data over a channel from a client, plus the process host.",FALSE,FALSE
package#ProcessCommsInference,domain#R-HDFuCuDFS,HDFuCuDFS,"Finds a Process that reads (needs) a data flow from a service over one channel, and reads (needs) a data flow from a service over a second channel, plus the process host.",FALSE,FALSE
package#ProcessCommsInference,domain#R-HDFuSC,HDFuSC,"Finds a process that reads (needs) data sent over a channel from a client, and a second channel to the process that may or may not be from a distinct client, plus the process host.",FALSE,FALSE
package#ProcessCommsInference,domain#R-IDFfCCCftS,IDFfCCCftS,"Finds a client-service channel to a service, and a location context at the service where it can be accessed via the channel, plus a data flow over the channel from client to service which flows to the service in that context and is used as input by the service.",FALSE,FALSE
package#ProcessCommsInference,domain#R-NP1CCAPSC,NP1CCAPSC,Finds a service channel via a closed subnet (before a subsequent NAT gateway) and a network path into the channel via this subnet traversing a single logical segment.,FALSE,FALSE
package#ProcessCommsInference,domain#R-NP2CCAPSC,NP2CCAPSC,"Finds a service channel via a closed subnet (before a subsequent NAT gateway) with a nework path to the channel via this subnet, and an extension via a logical segment from an attacker subnet.",FALSE,FALSE
package#ProcessCommsInference,domain#R-SCLSgfTS,SCLSgfTS,Finds a Service Channel traversing a NAT segment (with its interfaces) after which source addresses can be distinguished from a client.,FALSE,FALSE
package#ProcessCommsInference,domain#R-SCLSgvTS,SCLSgvTS,"Finds a Logical Path traversing a logical segment, and the subnets on either side, where source addresses in the subnet after the segment are not meaningfully comparable to client addresses.",FALSE,FALSE
package#ProcessCommsInference,domain#R-SCNP2CPtI,SCNP2CPtI,Finds a service channel via a client path from a subnet in the channel to an interface on a subnet at or after the start of the attack path.,FALSE,FALSE
package#ProcessCommsInference,domain#R-SCxAPtI,SCxAPtI,"Finds an Attack Path starting from a subnet in a Service Channel, the path from which is a subpath of the Service Channel path, a gateway segment visited along that path, and the subnet and interface on the attacker side of that gateway.",FALSE,FALSE
package#ProcessCommsInference,domain#R-SPvSPvS,SPvSPvS,"Finds a reverse proxy using a second reverse proxy that uses a service, with mutual authentication at each step.",FALSE,FALSE
package#Users,domain#R-A,A,Finds a solo Adult.,FALSE,FALSE
package#Users,domain#R-Hu,Hu,Finds a solo Human.,FALSE,FALSE
package#Virtualisation,domain#R-CCSCHC,CCSCHC,Finds a Client Channel via a Service Channel that depends on connectivity represented by a Host Channel.,FALSE,FALSE
package#Virtualisation,domain#R-CCSCVC,CCSCVC,Finds a Client Channel via a Service Channel that requires connectivity represented by a Virtual Channel.,FALSE,FALSE
package#Virtualisation,domain#R-CVHHDC,CVHHDC,Finds a clusterable virtual Host provisioned on a physical host at a DataCentre.,FALSE,FALSE
package#Virtualisation,domain#R-CVHHH,CVHHH,Finds a cluster VirtualHost provisioned at a Host and running on a PhysicalHost.,FALSE,FALSE
package#Virtualisation,domain#R-DCCVH,DCCVH,Finds a Data Centre with a Cluster on which is provisioned a Virtual Host.,FALSE,FALSE
package#Virtualisation,domain#R-DCVHC,DCVHC,"Finds a DataCentre containing a Cluster of servers, and a Virtual Host.provisioned by the Data Centre.",FALSE,FALSE
package#Virtualisation,domain#R-DCVHVS,DCVHVS,Finds a Host that is physically in a DataCentre and connected to a virtual subnet.,FALSE,FALSE
package#Virtualisation,domain#R-EH,EH,Finds a solo elastically scalable host.,FALSE,FALSE
package#Virtualisation,domain#R-GHVS,GHVS,Finds a gateway providing a virtual subnet to which a host is connected.,FALSE,FALSE
package#Virtualisation,domain#R-H2dPH2,H2dPH2,Finds two hosts on a virtual subnet and their physical hosts.,FALSE,FALSE
package#Virtualisation,domain#R-HACVH,HACVH,"Finds a virtual host provisioned by a host in a space, and a location access context for the second host.",FALSE,FALSE
package#Virtualisation,domain#R-HCLSg,HCLSg,"Finds a host channel that traverses a logical segment, along with the inbound and outbound interfaces to the segment host.",FALSE,FALSE
package#Virtualisation,domain#R-HL,HL,Finds a solo HostLAN,FALSE,FALSE
package#Virtualisation,domain#R-HuiVH,HuiVH,Finds a Human interacting with a Virtual Host.,FALSE,FALSE
package#Virtualisation,domain#R-HumHVH,HumHVH,Finds a VirtualHost provisioned at a Host managed by a Human.,FALSE,FALSE
package#Virtualisation,domain#R-HVH,HVH,Finds a VirtualHost provisioned at a Host.,FALSE,FALSE
package#Virtualisation,domain#R-HVHS,HVHS,Finds a VirtualHost provisioned at a Host which is physically located in a Space.,FALSE,FALSE
package#Virtualisation,domain#R-HVSICSG,HVSICSG,"Finds a host connecting to a virtual subnet, plus the controlling service and connection to it from the authentication client on the host.",FALSE,FALSE
package#Virtualisation,domain#R-LSo,LSo,Finds a solo overlay Logical Subnet.,FALSE,FALSE
package#Virtualisation,domain#R-LSoLS,LSoLS,Finds a Logical Subnet that is an overlay on another Subnet.,FALSE,FALSE
package#Virtualisation,domain#R-SC4HVSHC,SC4HVSHC,"Finds a Service Channel crossing a Virtual Subnet between two Hosts, and the Host Channel representing a physical network path supporting this communication.",FALSE,FALSE
package#Virtualisation,domain#R-SC4HVSVC,SC4HVSVC,"Finds a Service Channel crossing a Virtual Subnet between two Hosts, and the Virtual Channel representing the physical connectivity requirement to support this communication.",FALSE,FALSE
package#Virtualisation,domain#R-SHVH,SHVH,Finds a Virtual Host provisioned on a Simple Host.,FALSE,FALSE
package#Virtualisation,domain#R-THVH,THVH,Finds a Virtual Host provisioned on a Trivial Host.,FALSE,FALSE
package#Virtualisation,domain#R-VC2H,VC2H,Finds a virtual channel between two physical hosts.,FALSE,FALSE
package#Virtualisation,domain#R-VCH2LS2PP,VCH2LS2PP,"Finds a virtual subnet communication path between physical hosts, including the virtual channel, path generator and the start and end subnets.",FALSE,FALSE
package#Virtualisation,domain#R-VH,VH,Finds a solo Virtual Host.,FALSE,FALSE
package#Virtualisation,domain#R-VH2H,VH2H,Finds a VirtualHost above a Host provisioned at an SHost.,FALSE,FALSE
package#Virtualisation,domain#R-VHH2,VHH2,Finds a VirtualHost provisioned at a Host for which it is also on the path to a physical host.,FALSE,TRUE
package#Virtualisation,domain#R-VHH3,VHH3,Finds a virtual host provisioned by two hosts.,FALSE,FALSE
package#Virtualisation,domain#R-VHHH,VHHH,Finds a VirtualHost provisioned at a Host and running on a PhysicalHost.,FALSE,FALSE
package#Virtualisation,domain#R-VHHsD,VHHsD,Finds a Virtual Host above another Host in a virtualisation stack where both store the same Data.,FALSE,FALSE
package#Virtualisation,domain#R-VHPH,VHPH,Finds a virtual host provisioned by a physical host.,FALSE,FALSE
package#Virtualisation,domain#R-VHPhDHS,VHPhDHS,"Finds a Virtual Host running a Process that handles Data, which is in a virtualisation stack above a second Host running a Process that Serves the Data, and where there is a Process serving the Data which may or may not be the same as either of the previous two.",FALSE,FALSE
package#Virtualisation,domain#R-VSHC,VSHC,"Finds a host channel supporting a virtual subnet, and the associated hosts.",FALSE,FALSE
package#Virtualisation,domain#R-VSPS,VSPS,Finds a Virtual Subnet using a Physical Subnet to route at least one host-host connection.,FALSE,FALSE
package#Virtualisation,domain#R-VSPSH,VSPSH,Finds a Virtual Subnet provided by a Gateway Host using a Physical Subnet to route at least one host-host connection.,FALSE,FALSE
package#Virtualisation,domain#R-VSVC4H,VSVC4H,Finds a virtual subnet and two connected hosts with distinct physical hosts between which virtual subnet messages should flow.,FALSE,FALSE
package#Virtualisation,domain#R-VSVCHC,VSVCHC,Finds a Virtual Subnet via a Virtual Channel via a Host Channel.,FALSE,FALSE
package#Virtualisation,domain#R-VSVCHCLS,VSVCHCLS,Finds a virtual subnet that uses a physical subnet.,FALSE,FALSE
package#VirtualisationInference,domain#R-HCLPLSg,HCLPLSg,Finds a host channel via a logical path that traverses a logical segment.,FALSE,FALSE
package#VirtualisationInference,domain#R-HCLPvLS,HCLPvLS,Finds a host channel via a logical path that visits a subnet.,FALSE,FALSE
